cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
54757	228.06551939366145	5.776097	-1		
2531	228.08516748728115	0.7189465	-1		
3521	228.08520140372408	0.8190619	-1		
8799	228.08649162448145	1.2819027	-1		
5527	228.0863399290208	0.96777904	-1		
17790	228.0866396224969	2.8363855	1725		
26154	228.08664050297293	3.6430268	-1		
16498	228.0866480639104	2.7477732	3839		
21779	228.08666187420795	3.2624779	-1		
13898	228.08667054212373	2.2617488	-1		
56546	228.1016940159049	5.9228506	-1		
77941	228.10177623009025	7.736025	6308		
23259	228.1018271374469	3.384179	-1		
81728	228.10180048456763	8.160102	5279		
54316	228.10184936250107	5.752746	-1		
60136	228.1018585139387	6.2132425	6308	60136.0	Cycloleucine_cis-4-heptenal (known isomers: 0; isobaric peaks in run: 1)
71746	228.1018845566273	7.1138453	-1		
9990	228.122003870686	1.5992401	-1		
62607	228.1228319616181	6.357639	-1		
22221	228.12296750127248	3.307705	1927		
32231	228.12298016105507	4.08822	-1		
26724	228.1229813044554	3.6944292	-1		
29364	228.12298486570185	3.90272	2359		
34525	228.1230182467121	4.287939	-1		
89026	228.1292714362293	8.947271	-1		
32729	228.13129181371173	4.1595287	5255		
33517	228.1340107266452	4.2329926	361		
36237	228.1340804980608	4.4335074	361		
14872	228.1341937043246	2.4201133	-1		
16397	228.1342110446324	2.6619058	3839		
17783	228.1342390011579	2.8368695	3839		
21066	228.1343157365904	3.2039888	-1		
31596	228.1381442194969	4.075773	-1		
49030	228.1381743586996	5.39388	-1		
44570	228.1381770003038	5.084569	-1		
43388	228.13820421868525	5.0362854	-1		
20618	228.14229180298693	3.1701417	-1		
77398	228.14949496130384	7.6891093	3905	77398.0	VITAMIN K1 CollisionEnergy:205060
52373	228.1592847517728	5.6216836	882		
76348	228.1593250081177	7.553557	-1		
63415	228.1593657806394	6.422716	-1		
44146	228.1593687533133	5.0437293	528		
45659	228.1593709232708	5.1739016	528		
61289	228.159392500369	6.2949047	882		
7948	228.15941231777887	1.1698707	2814		
69084	228.15940309480683	6.88723	-1		
71139	228.15941100865976	7.070894	-1		
75085	228.15943489924743	7.4085174	3397		
72440	228.1594382987176	7.193084	-1		
73998	228.1594458498633	7.354237	6530	73998.0	Ser-C9:0
42827	228.16738842852203	4.9358506	-1		
16216	228.17063317578493	2.6501822	-1		
70160	228.17441167092545	7.042187	1961		
71852	228.17442531947464	7.153075	7418		
73000	228.17443000202493	7.2290606	7418		
77991	228.174560992676	7.7237034	-1		
43076	228.1785176292101	4.9614997	1672		
19389	228.17861333889687	3.0302463	2171		
16062	228.17863858881296	2.5930889	1911		
126366	228.1956870563855	11.276741	20	126366.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
94927	228.1957103648039	9.447751	20	94927.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
122202	228.1957174526664	11.042341	20	122202.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
82580	228.195723781672	8.299156	20	82580.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
141620	228.19572680418383	11.912409	20	141620.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
30920	228.19573162798525	4.040649	-1		
129656	228.195739637036	11.436939	20	129656.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
86177	228.1957367936252	8.66901	8242	86177.0	MUCIC ACID
109216	228.1957380080757	10.344182	20	109216.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
83874	228.1957403673252	8.413251	20	83874.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
60508	228.1957450878093	6.238227	2273		
62702	228.19574605641824	6.3845983	2273	62702.0	Histidine_Dihydroxyacetone (known isomers: 0; isobaric peaks in run: 2)
111303	228.1957515332488	10.485034	20	111303.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
105137	228.19575237234943	10.087401	8380		
98416	228.1957554101484	9.688141	20	98416.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
99610	228.20375881570013	9.773539	20	99610.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
62334	228.20670605721511	6.360998	665		
60377	228.2068879113134	6.236407	665		
120363	228.2320715672466	10.956845	5812		
115898	228.2320864075734	10.734863	1003		
75179	228.23209974821933	7.4136286	-1		
66041	228.2321237293343	6.635833	-1	66041.0	MUCIC ACID
100970	228.2684742962481	9.840433	6917		
89345	228.2684909498397	8.979559	4035		
98081	228.26850505120163	9.674202	9150		
93426	228.26853670193435	9.276815	6917	93426.0	LIGUSTILIDE
4464	228.80324282126625	0.8710844	316		
3570	228.8032580188085	0.80444163	316		
1265	228.80333617844465	0.6207181	316		
33296	228.8615909136893	4.205821	-1		
843	228.92389437834785	0.60723865	-1		
3029	228.92408644237324	0.7530793	-1		
46606	228.9317605870346	5.2066836	909		
66045	228.9317815393008	6.6414323	909		
69108	228.93179782945123	6.8935595	882	69108.0	Traumatic Acid - 40.0 eV
4908	229.0107974946733	0.90919846	-1		
6714	229.03177947600744	1.0749494	1886		
4945	229.03202183785515	0.92087585	-1		
51996	229.0607500701395	5.6040416	2911		
17619	229.0607537431393	2.824688	-1		
14142	229.06078770204823	2.3124404	5584		
61996	229.06252860428123	6.3411236	-1		
81199	229.0680218133184	8.113376	-1		
82928	229.0680261966307	8.311774	2645		
82163	229.06803281561807	8.264116	2645		
4291	229.06884092410544	0.85457426	-1		
2633	229.068915536157	0.71048266	-1		
34105	229.069208961704	4.2684026	-1		
14559	229.0693129519144	2.37076	341	14559.0	Spectral Match to PyroGlu-Pro from NIST14
17459	229.0696637426556	2.7942684	2736		
11599	229.06982838112089	1.8811868	-1		
13659	229.07016966277783	2.2262788	2739		
7799	229.0703222607071	1.1786807	2739		
80234	229.08581450856963	7.990851	-1		
99866	229.08583163201016	9.776126	1337	99866.0	trioxsalen CollisionEnergy:102040
79429	229.0858325542271	7.9102197	-1		
77872	229.08583326774595	7.7219567	4578		
83538	229.08583482487265	8.381334	15		
106495	229.0858393016808	10.218193	-1		
76944	229.0858404428729	7.6533413	-1		
107746	229.0858420985466	10.280205	902		
84694	229.0858477183587	8.490417	-1		
59834	229.085854360873	6.2018337	5885		
74336	229.08585208150689	7.333827	-1		
58912	229.08585571598	6.1577754	5885		
103556	229.0858570290776	9.997333	1817		
87313	229.08586048925383	8.757375	-1		
101314	229.0858627381544	9.910117	15		
97915	229.0858692584967	9.651813	-1		
62998	229.08587246816248	6.4106507	-1		
123302	229.08588584176368	11.107867	-1		
49048	229.0971176041241	5.366799	-1		
25811	229.09711952019416	3.6036348	5375		
27647	229.10519960572032	3.7856123	4487		
25633	229.10544151307727	3.6445684	-1		
24695	229.105529032596	3.489096	-1		
22087	229.1057226246368	3.3063533	-1		
17291	229.1057486112504	2.7890909	-1		
29973	229.10575142041083	3.9285138	-1		
34403	229.10681066392263	4.3086767	-1		
47192	229.10694208550905	5.2488775	-1		
8324	229.117940651466	1.2335397	-1		
7728	229.1179623731516	1.1767167	280		
11201	229.11796343114705	1.7762471	5601		
33541	229.11796393919693	4.2349925	-1		
14913	229.11799052588248	2.4211686	899	14913.0	Spectral Match to PyroGlu-Val from NIST14
13410	229.117992658501	2.177062	-1		
46790	229.11800668706616	5.217597	361		
9675	229.1180152841424	1.4922526	280		
4659	229.118013959745	0.91472113	-1	4659.0	Spectral Match to PyroGlu-Val from NIST14
17433	229.11802105609328	2.7948785	2172		
18971	229.11810103844977	2.9529908	899	18971.0	Spectral Match to PyroGlu-Val from NIST14
115962	229.12223554720964	10.738245	902		
111151	229.1222426502865	10.461829	3047		
79889	229.12224915416908	7.9983087	-1		
83713	229.1222527919748	8.420222	-1		
82615	229.1222533345748	8.294987	-1		
103909	229.12225926631385	10.046796	3771		
85219	229.1222700825418	8.568549	1753		
77289	229.12227177611456	7.6986933	-1		
102105	229.12227267611104	9.934815	902		
105677	229.1222734008373	10.126213	3771		
107288	229.12228777999843	10.274983	3047		
59849	229.1222918533641	6.2108474	902		
52008	229.12229615452912	5.6094446	10217		
68052	229.1223212308743	6.8057575	10217		
75507	229.1223405173127	7.4762354	31		
69048	229.12234838284235	6.8642216	10217		
90661	229.12237092369045	9.112283	31		
64821	229.13346816353308	6.5534387	4103		
88429	229.13346894505813	8.890277	632		
93651	229.1334723219585	9.355307	-1		
62253	229.1334757860413	6.355126	1667		
90218	229.1334781970008	9.059239	632		
75846	229.1334803499168	7.5182	-1		
52774	229.1335851828969	5.6417623	2911		
40309	229.1337348214812	4.7343936	-1		
42743	229.1409930747161	4.8586392	-1		
51236	229.1409678722932	5.5412154	-1		
43038	229.1409687380792	4.936106	-1		
45462	229.1414132016025	5.1462464	-1		
56785	229.14193973073185	5.913651	-1		
55299	229.14190863112617	5.7984138	16		
47855	229.1419730797888	5.304251	-1		
72939	229.1423214336796	7.2291646	-1		
74509	229.1426688863509	7.3803787	882	74509.0	Traumatic Acid - 40.0 eV
82647	229.14294945936217	8.275507	-1		
105722	229.14298824220896	10.145922	2901		
94090	229.14301569524727	9.406594	-1		
96858	229.1430263571468	9.584179	-1		
62749	229.1430361173506	6.397345	8262		
84894	229.14305625851523	8.537306	2901		
79318	229.1430582305716	7.873133	882		
64929	229.1430895913913	6.5338883	8262		
89875	229.14311887551227	9.05911	2901		
91108	229.1431354415529	9.116687	2901		
88026	229.14314313417407	8.835178	882	88026.0	Traumatic Acid - 40.0 eV
67844	229.14315627226543	6.788519	2901		
101614	229.14317347044337	9.908571	2901		
37015	229.1431747603613	4.4859834	1016		
76264	229.14317755860688	7.561946	-1		
109602	229.1432162932384	10.370636	917		
27890	229.1432745644867	3.7712898	1978		
69289	229.1432792149052	6.909446	882	69289.0	Traumatic Acid - 40.0 eV
1968	229.15454794186084	0.66212374	1886		
15014	229.1545481178134	2.432138	341		
17860	229.15455039116628	2.8301976	341		
12553	229.1545559246752	2.0723205	341	12553.0	Spectral Match to Ile-Pro from NIST14
18514	229.15455672621687	2.8894167	341	18514.0	Spectral Match to Ile-Pro from NIST14
13308	229.154559253392	2.1336935	341	13308.0	Spectral Match to Ile-Pro from NIST14
10300	229.1545615401232	1.6661298	15	10300.0	Spectral Match to Pro-Leu from NIST14
22790	229.1545638157092	3.3345392	-1	22790.0	Spectral Match to Pro-Ile from NIST14
19735	229.15456921322348	3.03596	341	19735.0	Spectral Match to Leu-Pro from NIST14
3879	229.1545824425906	0.8653629	1886	3879.0	229 TMAP based onhttps://pubs.acs.org/doi/abs/10.1021/acs.analchem.1c04378
5354	229.1545848300356	0.93791944	1886		
6364	229.1545876061888	1.002288	8897		
98119	229.15857161466613	9.726251	-1		
99577	229.1585858663892	9.76791	-1		
104867	229.1586281153942	10.058983	-1		
107450	229.15863233157475	10.285939	10899		
90319	229.1621011913168	9.07179	-1		
4549	229.1658854478662	0.8904638	5391		
50580	229.1698209506288	5.418485	-1		
53981	229.16984959742325	5.759867	1667		
55645	229.1698549594763	5.8478103	-1		
35174	229.1727781014186	4.3400126	-1		
70738	229.17943748966644	7.045498	-1		
118109	229.1796831073872	10.807257	389	118109.0	MUCIC ACID
42251	229.17970887785435	4.892264	2787		
92178	229.17973793684257	9.224743	5393		
90311	229.17973883848856	9.069113	3905		
33534	229.17974664473752	4.2877927	2787		
108478	229.1797578136849	10.316962	-1	108478.0	MUCIC ACID
30386	229.179764593877	3.981618	465		
83544	229.17977120012048	8.303385	15		
36198	229.17977018398284	4.4299965	465		
25090	229.17977244079668	3.5393546	465		
94937	229.179784408564	9.450421	2645	94937.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
19362	229.1814995434321	3.0319588	2171		
36682	229.1909502425306	4.4638186	7435		
8591	229.19095312668463	1.3072771	-1		
10498	229.19096374816607	1.6732179	-1		
46681	229.19099954561165	5.2023673	361		
92314	229.1948619074792	9.239163	1562		
99852	229.19487140136064	9.779583	1562		
60515	229.1990674819445	6.2365503	-1		
82677	229.1990852366135	8.29853	2645		
95003	229.1991127745362	9.448251	2645	95003.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
130044	229.1992865965758	11.442384	2645	130044.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
109208	229.19942281196063	10.349193	2645	109208.0	Cycloleucine_2-Heptanone (known isomers: 0; isobaric peaks in run: 1)
114818	229.2160789770108	10.653364	-1		
110610	229.21608124673128	10.43754	-1		
42218	229.6263720974653	4.8829455	-1		
57566	229.64255963598035	6.0254164	1907		
18747	229.6577773858129	2.9569414	-1	18747.0	Spectral Match to Ile-Pro from NIST14
40958	230.04471135558987	4.7796416	-1		
29758	230.0447672480452	3.93522	-1		
54772	230.0698680121264	5.7884626	-1		
3631	230.0805578152004	0.82119036	-1		
41686	230.08100070792435	4.8424206	-1		
27498	230.0811323113651	3.757734	-1		
46205	230.0811324507717	5.1943073	-1		
83790	230.0891802077361	8.383278	-1		
103170	230.08918291883936	9.99834	-1		
35693	230.09229989943287	4.379626	2069		
91301	230.0953882918194	9.159518	8247		
86924	230.0955608069184	8.702109	8247		
26657	230.10161846501785	3.6649282	-1		
25797	230.10168484445	3.577647	-1		
24870	230.1018313834684	3.5347075	1725		
27403	230.10215275179493	3.7294781	3658	27403.0	Valine_trans-2-octenal (known isomers: 0; isobaric peaks in run: 1)
19876	230.1022024966232	3.0731237	5208		
28998	230.1022104109392	3.8751822	1725		
15109	230.10223143180147	2.435251	-1		
7442	230.10223188070367	1.1538533	1029		
22606	230.1022341254573	3.3286867	1725	22606.0	Val-C7:0
24342	230.1022484831395	3.4792821	-1		
4594	230.1022708434088	0.89861673	1029		
18668	230.10240874118728	2.9220197	-1		
17426	230.10244588724387	2.7891955	-1		
32126	230.1026816355456	4.106089	-1		
17966	230.1171936891904	2.8900201	-1		
15786	230.11736830976247	2.573312	-1		
22154	230.11742405267543	3.3052428	-1		
26501	230.11743594044447	3.6680877	-1		
49780	230.11745169186216	5.437123	-1		
140355	230.11748986219968	11.888456	1273		
32573	230.11749342364504	4.1464624	-1		
37091	230.1174945214043	4.4844756	-1		
88498	230.1174973785177	8.906135	4049		
94682	230.1175044166436	9.412243	1273		
30910	230.117513246708	4.0081806	-1		
92932	230.1175199112425	9.269747	1273		
91587	230.1175454401642	9.223815	1273		
14907	230.1217501145633	2.4222355	-1		
106164	230.1255226147085	10.237405	902		
103981	230.1255489708333	10.040533	3771	103981.0	Desmethoxyyangonin CollisionEnergy:102040
17601	230.1286754980053	2.8338916	-1		
26550	230.12874849628628	3.6565027	3658	26550.0	Valine_trans-2-octenal (known isomers: 0; isobaric peaks in run: 1)
33904	230.1288021463862	4.2629633	-1		
52527	230.1370760543004	5.645107	-1		
19916	230.13845925317304	3.0816295	4077		
10299	230.138581647504	1.6422815	1618	10299.0	Glutamic acid_Cyclohexanone (known isomers: 0; isobaric peaks in run: 1)
8452	230.1386034621513	1.2857262	-1		
5223	230.1386230126288	0.9297119	1029		
31955	230.1386665726894	4.086787	-1		
51224	230.1443284354642	5.5415945	-1		
41863	230.14435835213504	4.8575196	-1		
28979	230.14966832197567	3.8780992	528		
16463	230.1497253505883	2.6892676	-1		
15085	230.1497447750943	2.4343917	-1		
478	230.14981395418425	0.5781494	-1		
80741	230.15376288503103	8.075613	9041		
35675	230.15379060936988	4.3795886	1691		
79328	230.15380760208	7.907304	9041		
28812	230.1538137559896	3.8488126	1691		
95310	230.1538472414342	9.475424	1691		
73670	230.15388516577968	7.2987876	1691		
81408	230.1749215288389	8.073313	6674	81408.0	Icaridin
76602	230.17494471964463	7.5203667	710		
79573	230.17493544397848	7.940349	6674	79573.0	MassbankEU:SM822901 Icaridin|Bbutan-2-yl 2-(2-hydroxyethyl)piperidine-1-carboxylate
9639	230.1749594191243	1.5274965	10001		
87744	230.17497616972005	8.792729	2227	87744.0	Gly-C10:0
19269	230.1749796204189	3.0050545	-1		
18088	230.1749862145577	2.8827634	-1		
40119	230.1749927855247	4.7039123	-1		
73256	230.17499631680508	7.262267	4289		
62534	230.17499612071165	6.38793	2901		
36035	230.1750003838688	4.4215083	-1	36035.0	Valine_alpha-Ketoisocaproic acid (known isomers: 0; isobaric peaks in run: 2)
66553	230.1750009540288	6.686496	4895		
68390	230.17500526310943	6.826831	15		
94860	230.2023500139222	9.450065	-1		
34018	230.2113472381029	4.321938	-1		
93421	230.2113707228404	9.354668	349		
77480	230.2113793897209	7.6939554	-1		
83813	230.2477489383789	8.424888	2065		
85636	230.2477509728836	8.57376	2065		
89530	230.2477521679	8.999114	-1		
87746	230.2477537044356	8.769217	2065		
85014	230.24775455065628	8.525621	2065		
94018	230.2477663839313	9.377443	-1		
97412	230.2477725451432	9.578795	1280	97412.0	"""N,N-Dimethyldodecylamine N-oxide"""
99349	230.2477774404043	9.70421	-1		
95432	230.24778170986625	9.4428	-1		
92370	230.24778396577423	9.195573	1280	92370.0	Harmaline
4478	230.8012474893094	0.85878545	839		
3592	230.8012610256773	0.80670786	715		
1198	230.8012805020714	0.62068117	715		
1993	230.98999882442428	0.66026247	-1		
3760	230.99001372063	0.82376105	-1		
30629	231.0265538837968	4.0097117	2189		
32182	231.0283343573923	4.101949	1658		
3061	231.03494119561296	0.7699262	5906		
3536	231.0475359760001	0.79230857	-1		
21196	231.04961194211515	3.2363715	2506		
42448	231.04964541755984	4.893477	2506		
39649	231.06420091353644	4.675108	-1		
23237	231.0646983034896	3.3731942	-1		
20332	231.06493943006825	3.1795404	8467		
82499	231.0650102161828	8.289887	3973		
27790	231.06511559973825	3.7798283	8467		
58670	231.06513802635183	6.10539	-1		
87586	231.06520632960263	8.789462	-1		
79574	231.0652105425185	7.9342303	-1		
9481	231.07546281053487	1.4741699	-1		
12749	231.07637513732945	2.08304	-1		
47107	231.07639813064205	5.2186813	-1		
66668	231.07649252547307	6.692861	-1		
6293	231.0794421873188	1.0295993	5349		
9509	231.08396401922096	1.5533334	-1		
2515	231.0840875847811	0.70269257	-1		
4422	231.08414956556152	0.8816837	-1		
8462	231.08482551553607	1.3008769	-1		
67224	231.0859851663101	6.743815	2927		
74952	231.0894634540865	7.408656	-1		
68078	231.0933120319649	6.810731	-1		
29388	231.1014715271912	3.9203308	-1		
84074	231.1014782780527	8.4400625	-1		
44500	231.10148116627863	5.0551844	597		
101851	231.1014873560339	9.9276285	597		
68460	231.10148859136984	6.8192954	590		
95544	231.1014976131274	9.466747	-1		
96021	231.1014973429605	9.515711	1259		
89853	231.10149768769605	9.042449	1259		
57215	231.10150873644128	6.0173793	4127		
83277	231.1015109053324	8.344629	-1		
73721	231.1015135590601	7.3158545	-1		
53703	231.10151386784509	5.708422	597		
82307	231.1015179978548	8.296514	1457		
64995	231.10151832366856	6.546541	-1		
71610	231.10151872622305	7.0989223	9529		
86638	231.1015197542544	8.71289	9529		
80125	231.1015240143633	8.021475	15	80125.0	(2R)-5-methoxy-2-methyl-2,3,8,9-tetrahydrofuro[2,3-h]chromen-4-one
92006	231.10153077416143	9.213417	1457		
62980	231.10153284969192	6.4073796	-1		
22643	231.1056313305756	3.345377	5521		
80323	231.11257184145097	8.021617	-1		
29134	231.11270608512905	3.8771148	592		
53901	231.11273716995177	5.6747007	1730		
50732	231.11274635369008	5.465221	-1		
24595	231.1127491548232	3.467233	5026		
23188	231.1127508083593	3.390846	5521	23188.0	5470-37-1 CollisionEnergy:102040
21639	231.1127607220591	3.2763238	-1		
38037	231.112764035738	4.559186	-1		
26787	231.1127656493101	3.6683366	5521	26787.0	5470-37-1 CollisionEnergy:102040
36423	231.1127748821789	4.47264	4731	36423.0	1352524-64-1
17590	231.11281112646867	2.8415022	-1		
15869	231.12024786971952	2.661697	-1		
18903	231.12025980318748	2.9609735	-1		
34056	231.1225552417509	4.266862	1499	34056.0	2271703 - 40.0 eV
44572	231.1259593721417	5.0688243	4410		
42944	231.12649394577835	4.8899007	4410		
103893	231.12868327948067	10.037167	-1		
26402	231.1335837124209	3.6477845	4024		
